time,open,high,low,close
1673415000,1333.43,1334.27,1330.13,1330.89
1673416800,1330.22,1333.6,1327.16,1332.73
1673418600,1333.16,1333.98,1331.47,1333.44
1673420400,1333.2,1335.5,1332.54,1335.24
1673422200,1335.65,1335.74,1333.7,1335.5
1673424000,1335.65,1335.72,1331.76,1332.7
1673425800,1332.6,1334.44,1331.36,1334.35
1673427600,1334.56,1336.58,1334.13,1335.62
1673429400,1335.75,1337.67,1334.69,1335.31
1673431200,1334.87,1336.5,1334.22,1335.12
1673433000,1335.58,1338.03,1335.08,1335.66
1673434800,1335.92,1335.92,1334.01,1335.83
1673436600,1335.52,1337.99,1334.46,1336.79
1673438400,1336.58,1336.58,1332.41,1332.86
1673440200,1332.43,1334.22,1331.96,1332.25
1673442000,1332.53,1335.65,1332.52,1334.17
1673443800,1334.13,1334.16,1329.87,1333.06
1673445600,1333.01,1333.01,1328.85,1331.9
1673447400,1331.81,1334.63,1330.48,1332.89
1673449200,1332.47,1335,1332.07,1332.07
1673451000,1331.66,1331.89,1321.21,1323.4
1673452800,1322.71,1326.48,1321.9,1326.21
1673454600,1326.54,1327.42,1324.25,1324.92
1673456400,1324.78,1328.82,1324.59,1328.46
1673458200,1328.2,1329.03,1327.31,1327.83
1673460000,1327.58,1345.09,1327.58,1340.05
1673461800,1340.34,1343.18,1334.94,1337.67
1673463600,1337.96,1342.82,1334.86,1340.02
1673465400,1340.16,1344.29,1340.15,1342.7
1673467200,1342.87,1344.62,1339.54,1342.5
1673469000,1342.46,1342.54,1340.12,1340.88
1673470800,1341.47,1343.02,1338.28,1340.89
1673472600,1341,1342.18,1339.16,1341.95
1673474400,1342.38,1355.95,1339.69,1347.29
1673476200,1347.61,1357.21,1347.15,1351.6
1673478000,1349.86,1378.61,1349.86,1367.55
1673479800,1369.74,1394.54,1369.74,1389.34
1673481600,1390.26,1392.85,1385.61,1390.39
1673483400,1390.71,1416.34,1389.13,1414.21
1673485200,1415.1,1415.42,1401.15,1403.49
1673487000,1403.34,1405.2,1396.93,1401.3
1673488800,1401.15,1404.94,1400.08,1404.52
1673490600,1404.7,1408.41,1397.45,1399.53
1673492400,1399.38,1403.28,1398.79,1402.75
1673494200,1402.71,1403.11,1400.62,1400.84
1673496000,1401.4,1402.68,1400.22,1400.74
1673497800,1401.18,1404.74,1401.18,1403.27
1673499600,1403.64,1404.94,1400.31,1401.01
1673501400,1400.69,1401.15,1393.74,1394.81
1673503200,1395.19,1401.69,1395.19,1399.4
1673505000,1399.81,1401.15,1397.96,1399.5
1673506800,1399.33,1402.71,1397.45,1400.88
1673508600,1400.99,1402.44,1397.56,1398.87
1673510400,1398.7,1398.7,1394.77,1397.6
1673512200,1397.84,1400.44,1395.61,1400.44
1673514000,1400.59,1402.82,1399.43,1401.29
1673515800,1401.02,1401.93,1399.36,1399.9
1673517600,1399.9,1401.97,1396.84,1400.93
1673519400,1400.93,1401.25,1399.23,1399.79
